A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,B01,B02,B03,C01,C02,C03,C04,C05,C06,C07,D01,D02,D03,E01,F01,F02,F03,F04,F05,F06,G01,G02,G03,G04,WA,SP,TEAM,VENDOR_UID,RESPONDED_AT
4,4,2,4,2,2,3,4,2,4,2,4,2,2,4,2,4,5,5,5,5,5,5,1,,,2,5,4,4,2,2,3,4,4,4,1,1,1,12,Respiratory Care 001,a8be67ad5901a482e714ef28785ca846,2024-09-03 10:44:41
4,4,2,3,2,2,2,4,2,4,2,4,2,2,4,2,4,3,5,5,5,,5,2,,5,1,4,3,3,,,,,2,2,2,1,21,14,Ultrasound,c48f303f7a6e585da6d38203e5bbb258,2024-09-03 10:51:08
5,5,2,4,2,3,4,5,3,3,2,4,4,2,4,2,4,3,4,5,4,4,4,2,4,4,4,4,3,2,3,2,2,4,2,2,1,1,6,4,Freestanding ER Dept 002,d3bb00e5cac942f0e32a796ddf7bf8a9,2024-09-03 10:51:35
5,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,5,4,5,3,3,3,3,,,2,3,2,3,4,3,2,4,2,2,2,1,4,4,Observation Unit 002,223ee0d79200898e8cfb1c7a92424665,2024-09-03 11:14:53
4,4,2,4,2,2,2,4,2,4,2,4,2,2,4,2,4,4,4,4,3,3,3,2,3,3,2,3,4,4,2,,,,2,2,2,1,1,10,Physical Therapy,15ead446e152752810d3c4f9bb4e359b,2024-09-03 11:24:59
4,2,4,4,4,3,3,3,4,4,3,4,3,3,3,2,3,2,3,3,3,3,3,4,3,2,1,3,3,2,3,5,4,3,4,4,3,1,10,4,Oncology Unit 001,fb0b9523ba7f9b26a11f583d5d486f2e,2024-09-03 11:26:47
4,4,2,4,3,4,4,4,3,2,3,3,2,2,4,1,5,,4,4,4,,4,4,,4,1,4,5,4,2,1,1,4,2,2,3,1,1,4,Float Staffing 001,7164fdce7bbd94923a6c326f4e19044d,2024-09-03 11:32:07
5,5,2,3,4,2,2,5,2,4,2,3,1,1,5,2,4,3,4,4,4,5,4,2,4,5,3,5,5,5,5,4,2,4,3,2,3,2,2,15,Neuro Science Unit,a0ffd1dff269d694ee5ce79eaa4c4dbc,2024-09-03 11:50:13
5,4,5,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,4,1,4,5,1,5,4,4,2,,,,2,2,2,2,28,4,Infection Control,37ec99e5d3e327e917618979cb1c9352,2024-09-03 11:51:25
4,2,,5,1,3,3,4,1,5,4,5,1,1,5,1,5,4,5,5,4,3,5,2,5,5,5,5,5,5,3,,,,3,3,3,2,34,24,Sterile Processing 001 (Sacred Hrt Hosp Pensacola),ba0159d829e34d7b05635404cde35135,2024-09-03 12:01:30
4,3,3,4,3,3,4,4,3,2,4,3,3,2,4,2,4,3,3,2,4,4,3,3,,,2,2,3,2,3,4,3,4,4,4,2,1,8,4,Intensive Care Unit,4bd6b2838b08b3a52df3b3b010c0d4de,2024-09-03 12:05:05
5,5,1,5,2,1,1,5,1,5,1,4,2,2,4,1,4,4,4,5,5,4,5,2,5,5,2,4,5,5,5,,,,1,1,1,1,34,24,Infusion Services 001,845e22653976111a1b7a4874c73ada24,2024-09-03 12:21:10
5,5,1,5,,1,,5,1,5,1,5,1,1,5,1,5,4,5,5,5,5,5,1,5,5,1,5,5,4,1,,,,4,2,2,2,34,4,Infection Control,4fe19b51e6b1acdc5ab88e2b154512c7,2024-09-03 12:21:57
5,5,1,5,2,1,1,5,2,5,1,4,2,1,5,1,5,5,5,5,5,5,4,2,4,5,2,5,5,5,2,2,2,5,2,2,2,1,6,16,Freestanding ER Dept 001 (Sacred Hrt Hosp Pensacola),edc204b118e99c324e432ebcf4de2036,2024-09-03 12:25:44
5,3,3,4,3,3,3,5,2,4,2,3,3,2,4,2,4,3,3,2,4,3,3,3,3,4,2,3,3,3,4,3,3,3,3,3,2,1,11,4,Neonatal ICU,8f2130c5b20cf6a3187cf8ad07a22552,2024-09-03 12:26:26
4,4,1,5,1,1,1,5,4,4,1,4,2,1,2,2,4,4,5,5,5,5,5,1,5,5,2,4,1,1,4,2,2,2,2,2,2,1,6,1,Freestanding ER Dept 001,5a283f8005728852123cb75a7ed32e88,2024-09-03 12:47:21
5,4,,4,3,3,,5,3,4,2,4,3,2,5,2,5,5,5,4,4,3,4,2,,,1,4,4,4,4,3,3,,2,2,2,1,18,4,Interventional Radiology,581f9e228ec5dbb1c796a1264c1d40c4,2024-09-03 12:58:58
5,3,3,5,5,2,2,3,2,3,2,4,3,2,4,2,5,3,5,5,5,5,4,5,5,5,1,5,4,4,4,4,4,4,1,1,,,3,3,Nursing Unit 002,354908ccfd3ab0bf34db7b248aaf9c23,2024-09-03 13:11:05
4,5,2,4,2,2,2,4,2,4,2,4,2,2,4,2,4,4,4,4,4,4,5,2,3,4,1,3,4,4,4,2,2,4,1,1,2,1,8,24,Adult ECMO 001,e4420b47235e7af710b061146d4fba8d,2024-09-03 13:17:41
5,4,2,4,1,1,2,5,2,4,2,3,2,4,5,2,4,4,4,4,5,4,4,2,3,4,5,3,2,3,4,4,2,4,3,3,2,1,6,4,Emergency Department,530fa7ba5f2f54c74260025dc95c26db,2024-09-03 13:48:25
3,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,2,2,2,2,34,23,Trauma Services Surgery,aa60fe384084876f6595cb8c9380c2c5,2024-09-03 13:58:17
5,4,1,4,2,1,1,5,2,5,3,4,3,1,5,1,5,5,5,5,5,5,5,1,,,1,5,4,4,4,3,3,4,2,2,1,1,6,4,Emergency Department,e528c652528ef6e4810fe4758c608325,2024-09-03 13:59:22
5,4,2,4,2,1,1,5,1,5,2,4,1,1,5,1,5,4,5,5,4,5,5,1,5,5,1,5,3,3,4,5,2,4,1,1,2,1,2,1,Neuro Science Unit,9f9baefcacb11ceecddae05b6328fac0,2024-09-03 14:20:50
3,,2,2,2,1,3,3,3,1,3,3,4,3,3,3,3,3,2,3,3,2,,3,3,2,2,2,4,,,,,,4,4,2,1,18,24,Surgery,81bf739e7917c501ae6e004e2fcdcdf2,2024-09-03 14:42:27
4,5,2,2,2,2,2,4,3,4,2,3,2,3,4,1,4,4,4,3,4,3,3,2,2,3,3,3,2,2,4,3,2,4,4,4,2,1,8,4,Intensive Care Unit,47f18beb25eda1789d401ee949df7ff5,2024-09-03 15:04:51
4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,3,3,2,2,,,,,,,,,,,11,12,Respiratory Care Pediatrics,2589739e77dcb1aa57651bc9c2bef341,2024-09-03 16:04:47
4,1,3,4,2,3,2,4,4,3,4,3,3,3,5,2,4,4,4,3,4,4,4,3,4,4,2,3,4,4,3,3,2,3,2,2,2,1,1,12,Respiratory Care 001,b34bfc905949e8009e4a631105a1c5aa,2024-09-03 16:26:17
1,1,2,1,3,1,1,4,3,5,5,1,5,5,1,5,1,1,1,1,1,1,1,4,1,2,1,1,1,1,5,4,3,3,4,3,2,1,18,4,Surgery,b48ba90e101bbd691ce7edbef31e98ee,2024-09-03 16:30:37
2,5,2,3,2,3,4,2,4,3,2,3,3,,3,2,2,3,2,3,2,3,3,,,,1,2,4,4,3,,,,2,2,2,1,1,14,Electrocardiography EKG,0937118b9912c797e3ca3e73055b8623,2024-09-03 16:40:18
5,4,2,4,,2,2,5,2,5,2,5,2,2,5,1,5,5,5,5,5,5,4,2,4,5,3,3,5,5,5,2,2,4,2,2,2,1,1,4,Float Staffing 001,99afde8082e3e49b40c7ed0729fe21dd,2024-09-03 16:44:00
4,4,2,4,2,3,3,5,3,4,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,11,4,Neonatal ICU Unit 002 (Sacred Hrt Hosp Pensacola),a925bb559bcfe40ecb9dd99883fd03d8,2024-09-03 16:54:26
5,5,3,3,1,4,5,4,4,2,3,1,3,3,3,2,4,2,3,1,3,3,3,2,2,2,1,3,3,2,4,,,4,4,4,3,1,4,24,Surgery,57f2c580163e01e389aa767d46f26e34,2024-09-03 17:19:01
5,5,2,4,2,2,2,5,2,4,2,4,2,2,4,2,4,4,5,5,5,4,5,2,5,5,1,5,5,4,2,2,2,4,2,2,2,1,18,4,Surgery,d9cd83de7d9993cbeb001270b1633aeb,2024-09-03 17:33:45
4,4,4,4,2,3,3,4,2,3,2,4,2,,4,3,4,3,4,4,4,,,2,4,4,2,3,4,3,3,4,3,3,2,1,2,1,9,4,OB High Risk Unit 001,8101f7353ce85a88fabbed7ab3ac4be6,2024-09-03 17:38:21
3,3,3,3,3,3,3,5,5,4,4,4,,,5,5,5,2,5,5,5,5,1,3,5,5,2,5,5,5,5,5,5,5,2,2,2,2,34,"",Anesthesiology,056dfdd62e861430baa2cc3ae48bc925,2024-09-03 17:41:54
4,2,4,4,4,3,3,4,3,3,3,4,3,2,4,3,3,4,4,4,4,3,4,3,5,5,3,3,4,3,3,4,4,4,3,2,3,1,2,4,Bariatric Surgical Unit 001,47c0230edd054e92759ab2a84ff5a82b,2024-09-03 20:16:24
4,4,3,4,,,,4,2,,2,4,,,4,1,4,5,5,4,5,,,,5,5,1,3,4,4,4,2,2,4,2,1,2,1,1,12,Respiratory Care 001,05e34839f947cb2142208b2f8e496ee6,2024-09-03 20:39:19
5,4,3,4,2,2,,4,2,4,3,4,2,2,4,2,4,4,4,4,4,4,4,2,,,2,4,4,4,3,4,3,4,1,1,2,1,34,4,Orthopedics Unit 001,e295d4606e81b2eac13d8690e261bf19,2024-09-03 20:55:23
5,3,2,5,2,2,2,4,2,4,2,4,3,2,4,1,5,5,5,5,5,,,1,,,1,5,4,5,2,,,,1,1,2,2,34,17,Sterile Processing 001 (Sacred Hrt Hosp Pensacola),d28aab3efc63b2221a579beae056a881,2024-09-03 21:14:42
5,4,2,4,2,2,2,4,2,3,3,4,3,2,4,2,4,4,5,5,4,,5,3,2,,3,3,4,4,2,2,2,4,2,2,2,1,8,4,Intensive Care Unit,b5a90a7994215bf258ef81ffcd4b2ad1,2024-09-03 21:21:20
4,3,3,4,4,2,2,4,1,4,2,4,2,2,5,3,4,5,5,5,5,5,5,2,5,5,2,4,5,3,4,3,3,3,3,2,3,1,15,4,Stepdown Intermediate Care 002,1e4ffa41b41c50b38d1aba95a55deb1b,2024-09-03 22:35:27
5,4,3,5,2,4,4,5,1,4,2,3,1,1,5,2,5,4,4,5,5,5,5,2,,5,1,5,5,5,1,,,,2,2,2,1,1,14,Ultrasound,6277cdb82c1efd465e5387bcd48e2d75,2024-09-03 23:05:07
5,2,2,5,5,2,2,5,2,5,2,4,2,2,4,2,4,5,5,5,4,5,4,2,4,5,1,4,5,4,2,2,2,4,1,1,2,1,3,4,Nursing Unit 002,fa47ba62c658b9fee5d6a91aae7a9e38,2024-09-04 00:22:39
5,4,2,4,2,2,2,5,2,4,2,3,2,2,4,2,4,5,5,5,5,5,5,2,5,5,1,5,4,4,3,3,3,4,4,4,2,1,11,12,Respiratory Care Pediatrics,1154c42048f8cc75aa5db4fdd4f840f4,2024-09-04 03:23:09
3,2,4,4,3,4,3,4,4,4,4,4,2,2,4,2,4,3,3,4,4,3,4,3,,,1,2,2,2,4,4,4,3,1,1,1,1,1,4,Float Staffing 001,c8686df3310887555720a8d616a0c9e9,2024-09-04 03:23:49
5,4,2,5,1,2,3,5,2,5,3,4,3,3,4,3,4,5,5,4,4,4,4,2,4,4,2,4,5,4,3,,,,2,2,2,2,34,24,Sterile Processing 001 (Sacred Hrt Hosp Pensacola),c11ff6e18d548ca4de0df6c8c5a2e0e3,2024-09-04 04:42:48
4,3,3,4,3,3,3,4,4,3,3,3,3,3,4,2,4,3,3,4,4,4,3,3,3,4,1,4,4,4,3,2,2,4,2,2,2,1,17,12,Endoscopy GI Lab Gastro,c7a5b878231fffca9dd2b3ac4e7da27c,2024-09-04 05:15:49
5,3,3,4,3,3,2,5,2,3,3,3,2,2,4,3,3,5,5,5,4,4,4,2,4,4,1,5,5,5,4,2,1,4,4,4,2,1,6,4,Freestanding ER Dept 001,d599e9ce646976475e7173e6b3a647ed,2024-09-04 05:32:06
2,3,3,5,1,5,5,4,1,2,2,4,2,2,2,1,2,3,3,3,2,1,2,4,3,3,5,1,1,1,1,4,4,4,3,2,2,1,18,4,Surgery Recovery Room 001,e99debeb2af5abfdc7acf26db1fc21db,2024-09-04 05:40:05
2,5,2,4,2,3,3,2,2,3,2,4,2,2,4,2,4,5,,5,5,,5,,,,1,3,4,4,3,,5,,1,1,2,1,18,24,Surgery,64608a694bdd516f572bdeea89147252,2024-09-04 05:45:02
4,3,2,4,2,2,2,5,1,4,2,4,2,2,5,2,4,5,5,5,5,5,5,1,5,5,1,4,4,4,3,2,2,4,4,4,3,1,6,4,Emergency Department,be2a9500f407a54e9a4e213a6ca404f2,2024-09-04 05:51:18
4,3,2,5,2,2,2,4,2,5,2,4,2,3,5,2,5,4,4,5,5,4,4,1,4,3,4,4,4,4,4,4,,,4,2,2,1,1,4,Ostomy 001,6e1a29ffc38c5f19d4ec07903641168a,2024-09-04 06:04:17
5,4,1,5,2,2,2,5,1,4,2,4,2,2,4,2,5,4,5,,5,5,3,2,4,5,4,5,3,3,4,,,,4,2,2,1,1,4,Ostomy 001,bf6ca0885fc10f5bace2928c8edc9470,2024-09-04 06:06:38
5,1,2,2,1,1,2,5,2,4,3,2,2,3,4,2,4,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,1,5,3,3,2,1,6,4,Emergency Department,2ff493e8d46069712d36c4f9ae8e18e5,2024-09-04 06:10:22
5,4,2,3,2,2,2,5,2,4,3,4,2,2,5,2,5,5,5,5,5,5,5,2,5,5,5,5,4,4,,,,,4,3,2,1,1,4,Ostomy 001,cb625416ffd8d3c869d666fe7fc5a598,2024-09-04 06:13:30
4,4,2,4,4,1,1,4,2,4,2,4,2,2,5,2,5,3,3,3,5,5,5,1,,,1,4,4,4,3,3,3,3,4,4,2,2,5,4,Cardiology Services Admin,8b725336f53effef8963556d7271d81c,2024-09-04 06:30:28
4,4,3,4,2,3,2,4,3,4,2,4,2,2,4,2,4,4,5,5,3,,4,2,5,5,2,3,4,4,3,4,3,3,2,2,2,1,4,4,Orthopedics Unit 001,902df5eb7367ac62e111522433ee21b8,2024-09-04 06:35:21
4,4,2,4,2,3,2,3,2,4,2,3,3,3,4,2,4,3,3,4,4,3,,3,,,1,4,5,4,,3,2,4,1,1,1,1,2,4,Orthopedics Unit 001,1a4f92c005670b14cec2f2d81db9dc57,2024-09-04 06:36:09
5,3,2,4,2,2,2,4,2,4,2,3,2,3,4,2,4,4,3,4,4,4,4,2,3,4,2,3,4,3,2,4,2,4,2,2,2,1,8,4,Neuro Trauma ICU 001,984c0db819806aef86780c3770b13f82,2024-09-04 06:36:39
5,4,1,5,1,1,1,5,2,4,1,4,2,2,5,1,4,5,5,5,5,5,5,2,4,5,2,4,4,3,2,2,3,4,3,2,3,1,4,4,Orthopedics Unit 001,cb35eeef6dc0f5b7ebd6a665df837a6e,2024-09-04 06:38:36
5,2,2,5,1,1,1,5,3,4,3,4,1,1,5,1,5,5,5,5,5,5,5,1,,5,1,4,3,2,4,,,,3,2,2,1,18,4,Pre Surgery,973e8657ca51b249b62baf8413c6cec8,2024-09-04 06:43:52
5,2,2,4,1,1,1,5,1,5,4,4,2,1,5,2,5,5,5,5,5,4,5,5,4,4,1,5,5,5,5,2,2,5,3,3,2,1,6,4,Emergency Department,b6332af7bf6e05d438878459c0553af3,2024-09-04 06:44:25
4,4,3,4,3,4,3,4,2,3,2,4,2,2,4,2,4,5,5,5,5,5,5,2,5,5,1,3,4,4,4,3,3,4,2,2,2,1,3,3,Nursing Unit 002,7cbc0154e38c85379e8ded6094a882f5,2024-09-04 06:46:56
5,5,5,5,1,2,3,5,2,4,1,4,2,2,5,1,5,4,5,5,5,3,3,3,4,5,1,5,5,5,5,2,2,4,2,2,1,1,2,3,Observation Unit 002,327b3031cf6ed657993ea689d21c4d65,2024-09-04 06:52:42
2,2,5,2,3,5,5,2,3,2,5,3,4,5,2,5,2,2,2,2,2,2,2,4,4,5,2,2,1,1,5,3,3,3,2,2,3,1,18,4,Surgery Ambulatory 001,f8bd0f5a745cd6b42ad4aaee404a4863,2024-09-04 06:55:03
5,5,1,5,1,2,2,5,4,2,2,4,2,1,5,1,5,5,5,5,3,4,4,3,5,5,1,5,5,5,1,2,3,5,2,2,2,1,6,3,Observation Unit 002,a85da0313e8d0049e04c66c9f7a66750,2024-09-04 06:56:18
2,3,,3,5,1,4,1,5,2,5,3,4,,3,2,3,4,1,,3,,,3,,,2,2,2,2,,,5,,2,2,2,1,6,3,Observation Unit 002,9ea44ee8f9f5ba7dbd8d0edc4982cbd7,2024-09-04 06:57:45
5,1,4,3,5,4,4,4,3,2,4,2,4,4,2,3,2,4,3,3,2,2,3,4,3,3,2,2,3,2,4,4,4,2,2,2,3,1,10,3,Oncology Unit 001,9a1451437a51c09d8cb10a35e2c12f1d,2024-09-04 07:07:16
5,5,2,5,2,2,1,5,1,5,1,5,1,1,5,2,5,5,5,5,5,5,5,1,4,5,2,5,5,5,1,1,1,5,1,1,2,1,3,3,Observation Unit 002,c507d6f28f4e3a0a112ad7761570d712,2024-09-04 07:14:35
1,4,1,4,1,2,2,5,2,4,2,,2,2,3,2,4,3,5,3,3,,4,2,4,5,2,4,4,4,4,4,3,4,2,2,2,1,18,4,Recovery Room,8328010bd3aaee25c22dddbed360009d,2024-09-04 07:14:47
1,3,2,5,5,1,1,5,3,5,5,5,2,1,5,1,5,5,5,5,5,4,5,2,,,1,5,3,3,4,2,2,4,1,1,2,1,2,3,Neuro Science Unit,eae2f3a6b832066710c58873e9a0a63f,2024-09-04 07:16:11
4,5,2,3,1,3,4,4,2,3,2,2,3,2,4,2,4,3,3,2,4,4,3,3,4,5,1,4,4,3,3,,,,2,2,2,1,18,4,Recovery Room,81594ad94aa68b0ac43fe1b5c0c1ba9d,2024-09-04 07:22:04
5,4,1,5,2,2,1,5,1,5,3,4,2,1,5,1,4,4,5,4,5,,5,1,,5,4,5,4,3,3,3,3,4,3,3,2,1,9,4,Labor and Delivery,2194bfe557c12983d7ef1ebcd7acd2b5,2024-09-04 07:22:54
5,5,2,4,2,3,2,5,2,4,2,4,2,2,4,1,4,4,4,4,4,3,4,2,4,4,3,4,2,3,3,4,3,4,2,2,2,1,9,4,OB High Risk Unit 001,41b8c8b877c32e6066bf7f2bec236eb9,2024-09-04 07:23:01
5,4,2,5,3,1,1,5,1,4,2,5,1,1,5,1,5,5,5,5,5,5,5,1,4,5,1,4,4,4,2,2,2,4,2,2,1,1,2,3,Neuro Science Unit,b01bdca38aaaf1454ebbac397afeb9d4,2024-09-04 07:25:43
5,5,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,3,5,5,5,3,3,1,5,4,3,3,1,9,4,OB High Risk Unit 001,576473e145bd11f7a5b9af32076da5da,2024-09-04 07:27:14
4,4,3,4,2,2,2,4,2,4,2,4,2,2,4,2,4,5,5,5,5,,,1,5,,1,4,4,4,2,4,2,4,3,2,2,1,9,4,OB High Risk Unit 001,997efd28a6d3dee397cf0a69b906e370,2024-09-04 07:28:19
4,5,1,5,1,1,2,5,4,5,1,5,2,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,5,5,3,2,2,5,2,2,2,1,3,3,Observation Unit 002,65c459da8fcea970ff1a88e7a36ce008,2024-09-04 07:31:19
3,1,,3,3,3,,5,1,5,4,,1,3,5,1,5,5,5,,5,5,5,1,5,5,1,3,3,3,1,1,1,5,2,2,1,1,5,3,Stepdown Intermediate Care 002,22614a3e3e1735575e450d308b5e98e6,2024-09-04 07:32:21
4,5,2,3,2,2,3,4,2,4,1,3,2,2,4,2,4,4,4,,,,4,,,,1,5,4,4,5,,,,2,2,1,1,21,14,Freestanding ER Dept 001,b51a73c19b9a740ea969f4efd61f3078,2024-09-04 07:33:05
5,4,2,4,2,2,2,3,2,4,2,4,2,2,4,2,4,4,4,5,5,5,4,2,5,5,3,3,3,3,,4,4,4,3,2,2,1,9,4,OB High Risk Unit 001,a8ca1609ae01e790bccfb4c645c99ca5,2024-09-04 07:47:25
5,5,2,5,2,2,2,4,3,5,3,5,2,2,5,2,5,5,5,5,4,4,5,2,3,5,2,4,3,3,3,4,4,4,4,4,3,1,2,4,Orthopedics Unit 001,3750468d48965d1a37ed3f0d9d1d218c,2024-09-04 07:56:57
4,2,2,,,3,2,4,2,3,3,4,2,1,3,1,4,3,2,4,4,,,2,4,4,2,3,4,3,2,3,3,4,4,4,2,1,34,24,Stepdown Intermediate Care 002,1b3d78ea2f3078bef102b5cfb0c8ddad,2024-09-04 08:16:57
2,3,2,4,2,2,2,2,5,4,3,4,2,2,4,2,5,5,5,5,5,4,4,3,,5,2,3,4,3,4,2,,,2,2,2,1,17,4,Endoscopy GI Lab Gastro,7c8770d4473360828d34210067769bc3,2024-09-04 08:21:29
4,4,2,4,3,3,3,4,3,4,2,4,2,3,4,2,4,5,5,5,4,4,3,3,4,4,2,4,4,4,3,2,2,4,2,2,2,1,11,4,Neonatal ICU,cb8e9d0b5c491c0ddc212d77d55ca4af,2024-09-04 08:21:42
4,4,2,4,1,3,3,3,5,3,3,3,3,3,4,2,4,4,4,4,3,4,4,3,3,4,1,4,4,4,3,3,3,3,1,1,2,1,18,4,Surgery,52f3823f51da29d4c9a6ff9f93d375fb,2024-09-04 08:29:09
4,2,3,3,3,3,3,3,3,3,3,4,2,3,4,2,4,5,5,5,5,3,,2,5,5,2,3,4,4,4,3,2,4,2,2,2,1,4,4,Nursing Unit 002,1fef9a1e7773f2b2d1dda80c14472dd5,2024-09-04 08:31:20
4,5,1,4,3,2,3,4,2,4,2,3,2,2,5,1,5,3,3,4,3,3,3,3,2,4,2,3,4,4,4,2,2,4,2,2,2,1,11,4,Float Staffing 002,dd427d112483be47cd6c9647e771fe65,2024-09-04 08:33:42
4,3,4,3,2,3,,4,2,4,5,2,3,3,3,4,3,2,1,1,3,3,2,3,2,,1,3,2,2,2,4,,5,2,1,2,1,18,4,Surgery,472a9deeb4d4f9d25c5342de772353a9,2024-09-04 08:41:49
5,5,4,5,3,1,1,5,1,5,3,4,3,2,5,2,4,5,5,5,5,4,5,2,5,5,2,5,5,5,5,3,3,2,3,2,3,2,24,16,Float Staffing 001,ddd52224d5007159bb10b18aa2d3ba95,2024-09-04 08:43:27
5,4,2,5,2,1,1,5,1,5,1,5,2,1,4,1,5,5,5,5,5,,5,1,,,1,5,5,5,2,1,,,3,2,2,1,18,4,Surgery Recovery Room 001,c931b4788764b48be69ab49fb40f2fb0,2024-09-04 08:46:36
4,2,2,4,2,3,3,4,4,4,2,4,2,3,4,2,4,3,3,5,,,4,,5,,1,4,4,4,2,,,,2,2,2,1,21,14,Ultrasound,a79343c9b67544c7acf92ccbfc046a38,2024-09-04 08:49:11
5,4,3,5,2,2,1,4,2,5,2,5,2,1,5,1,5,5,5,5,5,5,3,2,5,5,3,4,4,4,2,3,2,4,2,2,2,1,5,4,Cardiac Care,775a9b8949cecf2264711a28d4ecc9af,2024-09-04 08:59:49
4,4,,4,2,2,3,4,3,4,2,4,2,2,4,2,4,5,5,4,3,4,5,1,5,5,1,5,4,4,2,2,2,4,1,1,2,1,5,3,Cardiac Care,1628d3b98fdd0a6a38a0a8ffd1e4208f,2024-09-04 09:06:09
4,3,2,4,3,2,2,4,2,4,3,4,2,2,4,2,4,4,4,4,5,4,4,2,5,5,2,3,4,3,3,3,3,3,2,2,2,1,2,4,Cardiac Care,5d83601f26c0ad07ce937660083d97ca,2024-09-04 09:06:39
4,4,2,4,2,3,4,4,3,3,2,4,2,3,5,2,4,4,4,5,4,3,4,2,2,4,2,4,,,,3,3,3,2,2,1,1,6,4,Freestanding ER Dept 001,29a1c677c1330446cb3b38b94b6033f2,2024-09-04 09:10:33
2,4,1,5,1,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,1,5,5,2,4,3,3,3,3,3,3,2,2,2,1,5,3,Cardiac Care,50c38c6cb65fe74492f024bbf4defdba,2024-09-04 09:16:08
5,4,3,5,3,2,2,5,2,5,2,5,1,2,5,1,5,,5,5,5,5,5,1,,,1,4,4,3,2,2,2,4,2,1,2,1,2,4,Float Staffing 001,ea22cfb469156464de521b4e21b9fe18,2024-09-04 09:21:36
5,4,2,5,2,2,2,5,2,5,2,5,2,2,5,2,5,5,5,4,5,5,3,3,5,5,4,4,4,3,4,4,,,4,3,1,1,1,4,Ostomy 001,6cbef7574c94c84196b141b9e9353c4b,2024-09-04 09:23:43
5,2,2,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,3,5,4,4,3,2,2,4,3,2,2,1,15,16,Cardiac Care,266d7014919f3504f41431a12e899358,2024-09-04 09:24:46
5,3,3,5,1,4,3,5,3,4,2,5,2,2,5,1,5,4,5,4,5,5,5,1,5,5,2,5,5,4,5,2,1,4,3,2,2,1,6,16,Emergency Department,2c149a6e31c65f1577dfc6700332a63d,2024-09-04 09:24:55
3,4,4,4,2,2,4,3,3,4,2,4,3,3,5,3,3,3,5,2,3,2,4,,4,4,1,3,5,5,5,3,1,5,1,1,2,1,34,3,Cardiac Care,fb7d046528c0e77e0fadbc3a00952cbf,2024-09-04 09:25:57
5,5,3,5,2,2,2,5,2,5,2,4,2,2,4,2,4,5,5,5,5,5,5,2,4,5,1,5,5,5,5,1,1,5,2,2,2,1,2,14,Surgery,253d91ee3bc3b953bd208b2047a9779d,2024-09-04 09:27:38
5,4,3,3,1,2,3,4,5,3,4,3,3,3,4,2,4,4,4,3,3,3,3,3,3,3,2,3,2,2,4,4,4,2,2,2,2,1,2,4,Observation Unit 002,cc18ad22aa2ac13dac66a164e69493c1,2024-09-04 09:34:28
5,4,1,5,1,2,1,5,1,5,3,3,1,1,5,1,5,4,5,5,5,5,5,2,5,5,4,5,5,5,4,3,2,3,3,2,3,1,5,4,Cardiac Care,946d468fd9efa8c3c7404360b6ba82a0,2024-09-04 09:40:39
4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,5,1,3,5,4,3,4,3,4,3,3,1,1,5,4,Cardiac Care,685069e1eaf12014d2e46d6cef963efb,2024-09-04 09:42:32
4,4,2,3,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,Orthopedics Unit 001,501fe17a824242b9c052c598aa7210b7,2024-09-04 09:48:34
4,3,3,4,4,2,2,4,2,4,5,4,2,4,5,2,5,5,5,5,5,5,5,5,5,5,2,3,3,4,4,2,2,4,3,2,2,1,5,4,Cardiac Care,6beb21944cbc3a4a249dff49de1817a4,2024-09-04 09:48:35
2,2,3,3,3,2,2,2,4,4,4,3,2,2,5,2,4,4,4,4,4,4,3,2,5,5,1,4,4,3,3,,2,2,4,4,2,1,18,14,Surgery Ambulatory 001,d8686f0332f881324a8b6cc993a4686f,2024-09-04 09:55:12
4,4,3,4,3,2,3,5,2,5,3,4,2,1,5,1,5,5,4,5,4,3,5,2,4,3,2,4,4,4,4,4,3,4,2,2,2,1,5,4,Cardiac Care,9e1a61da62686b53ad66468f3fce354e,2024-09-04 09:59:06
5,4,1,5,1,1,1,5,1,5,2,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,2,5,5,5,1,1,1,5,3,3,2,1,4,4,Float Staffing 001,f5abdaa0dd918141beb4e480dee43ab8,2024-09-04 10:02:43
4,4,3,3,3,3,1,4,,3,3,3,2,3,4,2,4,3,5,4,3,4,4,2,4,,2,3,4,3,3,3,3,3,2,2,2,1,5,3,Cardiac Care,81ea19f8c05aac570dd6814a39726ea9,2024-09-04 10:06:44
